ano,mes,Precio_leche_shift3_mean,Coquimbo_shift3_mean,Valparaiso_shift3_mean,Metropolitana_de_Santiago_shift3_mean,Libertador_Gral__Bernardo_O_Higgins_shift3_mean,Maule_shift3_mean,Biobio_shift3_mean,La_Araucania_shift3_mean,Los_Rios_shift3_mean,PIB_Agropecuario_silvicola_shift3_mean,PIB_Pesca_shift3_mean,PIB_Mineria_shift3_mean,PIB_Mineria_del_cobre_shift3_mean,PIB_Otras_actividades_mineras_shift3_mean,PIB_Industria_Manufacturera_shift3_mean,PIB_Alimentos_shift3_mean,PIB_Bebidas_y_tabaco_shift3_mean,PIB_Textil_shift3_mean,PIB_Maderas_y_muebles_shift3_mean,PIB_Celulosa_shift3_mean,PIB_Refinacion_de_petroleo_shift3_mean,PIB_Quimica_shift3_mean,PIB_Minerales_no_metalicos_y_metalica_basica_shift3_mean,PIB_Productos_metalicos_shift3_mean,PIB_Electricidad_shift3_mean,PIB_Construccion_shift3_mean,PIB_Comercio_shift3_mean,PIB_Restaurantes_y_hoteles_shift3_mean,PIB_Transporte_shift3_mean,PIB_Comunicaciones_shift3_mean,PIB_Servicios_financieros_shift3_mean,PIB_Servicios_empresariales_shift3_mean,PIB_Servicios_de_vivienda_shift3_mean,PIB_Servicios_personales_shift3_mean,PIB_Administracion_publica_shift3_mean,PIB_a_costo_de_factores_shift3_mean,PIB_shift3_mean,Imacec_empalmado_shift3_mean,Imacec_produccion_de_bienes_shift3_mean,Imacec_minero_shift3_mean,Imacec_industria_shift3_mean,Imacec_resto_de_bienes_shift3_mean,Imacec_comercio_shift3_mean,Imacec_servicios_shift3_mean,Imacec_a_costo_de_factores_shift3_mean,Imacec_no_minero_shift3_mean,num_shift3_mean,Precio_leche_shift3_std,Coquimbo_shift3_std,Valparaiso_shift3_std,Metropolitana_de_Santiago_shift3_std,Libertador_Gral__Bernardo_O_Higgins_shift3_std,Maule_shift3_std,Biobio_shift3_std,La_Araucania_shift3_std,Los_Rios_shift3_std,PIB_Agropecuario_silvicola_shift3_std,PIB_Pesca_shift3_std,PIB_Mineria_shift3_std,PIB_Mineria_del_cobre_shift3_std,PIB_Otras_actividades_mineras_shift3_std,PIB_Industria_Manufacturera_shift3_std,PIB_Alimentos_shift3_std,PIB_Bebidas_y_tabaco_shift3_std,PIB_Textil_shift3_std,PIB_Maderas_y_muebles_shift3_std,PIB_Celulosa_shift3_std,PIB_Refinacion_de_petroleo_shift3_std,PIB_Quimica_shift3_std,PIB_Minerales_no_metalicos_y_metalica_basica_shift3_std,PIB_Productos_metalicos_shift3_std,PIB_Electricidad_shift3_std,PIB_Construccion_shift3_std,PIB_Comercio_shift3_std,PIB_Restaurantes_y_hoteles_shift3_std,PIB_Transporte_shift3_std,PIB_Comunicaciones_shift3_std,PIB_Servicios_financieros_shift3_std,PIB_Servicios_empresariales_shift3_std,PIB_Servicios_de_vivienda_shift3_std,PIB_Servicios_personales_shift3_std,PIB_Administracion_publica_shift3_std,PIB_a_costo_de_factores_shift3_std,PIB_shift3_std,Imacec_empalmado_shift3_std,Imacec_produccion_de_bienes_shift3_std,Imacec_minero_shift3_std,Imacec_industria_shift3_std,Imacec_resto_de_bienes_shift3_std,Imacec_comercio_shift3_std,Imacec_servicios_shift3_std,Imacec_a_costo_de_factores_shift3_std,Imacec_no_minero_shift3_std,num_shift3_std,Precio_leche_mes_anterior,Coquimbo_mes_anterior,Valparaiso_mes_anterior,Metropolitana_de_Santiago_mes_anterior,Libertador_Gral__Bernardo_O_Higgins_mes_anterior,Maule_mes_anterior,Biobio_mes_anterior,La_Araucania_mes_anterior,Los_Rios_mes_anterior,PIB_Agropecuario_silvicola_mes_anterior,PIB_Pesca_mes_anterior,PIB_Mineria_mes_anterior,PIB_Mineria_del_cobre_mes_anterior,PIB_Otras_actividades_mineras_mes_anterior,PIB_Industria_Manufacturera_mes_anterior,PIB_Alimentos_mes_anterior,PIB_Bebidas_y_tabaco_mes_anterior,PIB_Textil_mes_anterior,PIB_Maderas_y_muebles_mes_anterior,PIB_Celulosa_mes_anterior,PIB_Refinacion_de_petroleo_mes_anterior,PIB_Quimica_mes_anterior,PIB_Minerales_no_metalicos_y_metalica_basica_mes_anterior,PIB_Productos_metalicos_mes_anterior,PIB_Electricidad_mes_anterior,PIB_Construccion_mes_anterior,PIB_Comercio_mes_anterior,PIB_Restaurantes_y_hoteles_mes_anterior,PIB_Transporte_mes_anterior,PIB_Comunicaciones_mes_anterior,PIB_Servicios_financieros_mes_anterior,PIB_Servicios_empresariales_mes_anterior,PIB_Servicios_de_vivienda_mes_anterior,PIB_Servicios_personales_mes_anterior,PIB_Administracion_publica_mes_anterior,PIB_a_costo_de_factores_mes_anterior,PIB_mes_anterior,Imacec_empalmado_mes_anterior,Imacec_produccion_de_bienes_mes_anterior,Imacec_minero_mes_anterior,Imacec_industria_mes_anterior,Imacec_resto_de_bienes_mes_anterior,Imacec_comercio_mes_anterior,Imacec_servicios_mes_anterior,Imacec_a_costo_de_factores_mes_anterior,Imacec_no_minero_mes_anterior,num_mes_anterior
2015,1,220.50666666666666,1.208555557598687,3.7366504293939067,10.71106264379786,16.246992265007602,22.930255145685805,28.901846166095726,57.03779636454731,100.74710172912778,303283929.6666667,558476157.3333334,137316813.66666666,121265771.0,160510429.0,130344595.66666667,329850433.6666667,172064238.66666666,321002260.6666667,755687565.3333334,102815860.66666667,882910497.3333334,205458395.33333334,734731677.6666666,223823830.0,335158796.0,869899496.6666666,112056102.66666667,161596593.33333334,236308191.0,280428089.3333333,597845503.0,91862582.0,612491266.3333334,138635591.33333334,540808696.6666666,78102856.66666667,123595399.66666667,107.57000000000005,106.74999999999996,108.80733333333332,102.05833333333332,109.09500000000001,107.40666666666665,107.59100000000005,107.25766666666665,107.41600000000001,110.22466666666666,3.1279759163607,1.4513549178549106,2.170552170213529,4.328994837072294,9.386221702369273,8.14244701257854,16.033963193543496,31.878521867429725,55.48306398513182,68348202.3764813,123861384.72469257,5718735.251414454,6098153.47210194,4838153.016960088,3384559.874456402,9012495.469350526,10635452.499822395,18219472.885315098,10615985.271539142,3382277.5084366812,85064042.93633187,9804705.461931225,33014065.27612133,14407037.089852318,3485494.8549325997,112937946.77771051,18597909.98377097,119447323.5909137,306740832.211626,207204304.57015035,16161634.994774044,69163349.1617806,452525065.2518601,23962508.45656778,4225863.516698489,57636863.12039557,3897038.602327542,3.3918315111455737,5.9336461808908165,4.5267511896870465,2.6513340667168768,12.043593359126685,17.85867109651033,3.7764746788506303,2.5614750307846696,3.4188318180337482,17.416364067546745,217.72,0.153764705005668,1.8316233824430501,7.1950671211566295,10.908620161418801,31.436397710378102,29.180458739717,36.1882330563263,60.5837856102975,378966852.0,420103713.0,143347639.0,127834165.0,155134749.0,132450218.0,323581015.0,184343439.0,338399097.0,756927563.0,106138814.0,932053992.0,197923012.0,696948531.0,240082986.0,339181524.0,994838717.0,133523417.0,235483408.0,59647649.0,411630774.0,614970179.0,129765707.0,90250281.0,110966257.0,545404443.0,11561998.0,127856803.0,111.279,113.601,113.58,103.708,122.426,128.02,103.887,109.95,110.99,130.296
2015,2,213.83666666666667,0.3337516342677282,2.6522943679267548,7.702225954946925,12.664496138853634,17.86481698555073,13.970673740811698,25.7947524756754,46.54953923203454,419555753.6666667,352815443.3333333,135959610.0,121033923.0,148528642.0,127740145.66666667,324221070.6666667,122133992.66666667,304665903.0,723970049.6666666,104438284.0,608756307.0,195017007.0,702891506.0,214717527.33333334,234875632.66666666,814988364.6666666,115779844.33333333,162291007.33333334,231560062.66666666,280145782.0,610756734.0,129414686.66666667,624493323.0,355038899.6666667,541989471.6666666,76602280.33333333,121923689.33333333,106.11500000000005,107.1433333333333,107.73166666666667,100.00266666666666,112.98866666666667,110.99966666666667,103.84100000000005,105.83066666666666,105.89033333333334,109.73233333333332,8.69197522622635,0.24143760695994074,3.119066122489521,7.603049151465168,13.627540036107352,16.143780900468023,14.62912995807,22.473914542919633,39.96266332181559,158963777.54325038,283222809.7174679,6404950.255223455,6172882.937581509,17610931.597391162,4213355.609455525,1367923.621393416,92121904.62574475,32508125.97523168,46741195.84653603,4460899.122120314,438578377.2992438,8715834.592911953,52401546.23334111,24395692.75769208,175556970.794752,193451377.1805366,16186689.997036891,120009451.32287098,298516841.2411427,206984720.9159271,13448149.324118245,4559600.509067653,462677323.3151193,387285132.5089458,2978191.5057990015,56427022.59466183,6366704.138504317,5.541313562685305,5.632197646863391,5.070138886986538,3.319581499727548,8.521171652615255,15.529842894676477,7.618104160485073,4.793024236672854,5.787597976132526,17.812106566415252,203.88,0.23936601379046302,0.0256168829797247,0.365453019178779,0.0,0.0119217969213741,0.0011702127596165302,0.00533130239505216,1.46281654122033,594878874.0,42008222.0,132559123.0,119483671.0,128569826.0,124329752.0,323290514.0,16303545.0,273539854.0,670476551.0,107798811.0,109527921.0,185219418.0,653714812.0,191423721.0,32188768.0,610329482.0,111995607.0,227598795.0,576257252.0,387251333.0,621593654.0,124689721.0,894544787.0,801592066.0,540632846.0,105756395.0,115197672.0,100.261,104.582,105.04,97.3,110.681,107.379,96.2,100.57,99.6,99.801
2015,3,208.40333333333334,1.2922331141490562,2.1646482705549883,4.6658948551617785,4.0655813970538155,10.905693301581854,9.865547417215515,12.55839807154134,26.234031036470473,346293826.3333333,322563024.6666667,130971817.0,117465659.0,133948804.0,89497783.0,216692985.33333334,120343347.0,295385268.6666667,496742799.6666667,403794979.6666667,627255876.6666666,128277722.0,660930937.0,204388380.33333334,218576499.33333334,741751672.6666666,118178835.66666667,228040675.0,395526343.3333333,383357766.6666667,617609527.3333334,122367746.66666667,619454765.0,538307366.6666666,542368786.6666666,72618381.33333333,117589926.33333333,102.34333333333338,106.08299999999996,103.77333333333333,97.56933333333332,115.64033333333333,113.30766666666666,96.82900000000002,102.04233333333332,102.13000000000001,108.89899999999996,8.069599329169463,1.8982348069772423,2.3235127590889917,3.7435216190979554,5.961140874611193,17.791213518418502,16.728483675221486,20.47734578530297,30.702338159239442,266428373.43724516,246697536.69735655,13241024.394994974,11510953.854231747,19074038.319225904,67485521.56752366,184883973.91439596,90894088.23760699,37252605.99616628,378262345.9939553,514118672.5281156,450712349.56117904,109811402.38405278,33006545.972901586,31295668.435459495,163727399.7576869,219234099.5679501,13371964.622340236,7231924.887998077,291160603.49213946,30407328.58963352,3510545.092035615,8791999.539993756,458424511.717696,373399091.245306,2637987.8872415856,52940746.407487325,9304335.392077288,8.09785245193647,6.891212302635886,10.497472711721281,6.0085290490546335,6.081765889388862,12.82097189503718,6.7654654680960284,7.283971192511232,7.904726434229081,18.59933619783244,203.61,3.48356862365104,4.63670454624218,6.43716442514986,1.28812402974265,1.26876039744607,0.415013299170049,1.48162985590243,16.6554909578936,65035753.0,505577139.0,117008689.0,105079141.0,118141837.0,11713379.0,3207427.0,160383057.0,274216855.0,62824285.0,997447314.0,840185717.0,1690736.0,632129468.0,181658434.0,284359206.0,620086819.0,109017483.0,221039822.0,550674129.0,351191193.0,616264749.0,112647812.0,873569227.0,702363777.0,541069071.0,100536751.0,109715304.0,95.49,100.066,92.7,91.7,113.814,104.524,90.4,95.607,95.8,96.6
2015,4,206.13333333333333,9.861941187045167,3.5176569274787983,4.552690151106938,2.456459945386382,2.624570163299502,0.7883687948717674,3.8414724537279406,26.50635656166394,418893293.6666667,451325927.3333333,125013867.0,112488706.33333333,123578602.33333333,89166282.66666667,230282843.0,115998397.0,286435982.3333333,477027934.3333333,372017719.6666667,627575177.3333334,128208285.0,667516470.3333334,193131122.0,204651728.33333334,657296706.0,115661814.66666667,222820754.66666666,572229505.3333334,370795850.6666667,618113165.6666666,117767742.66666667,874651299.6666666,550077465.3333334,541338326.0,106764469.0,116369774.33333333,101.2813333333334,104.41266666666661,99.04666666666668,97.30966666666666,115.30866666666667,110.89433333333334,97.47400000000003,101.52899999999998,101.51333333333334,100.04766666666664,4.138916927570818,13.95184428656951,3.088503221468622,3.6322799223197584,3.2045552974812015,3.493766703343051,1.026148551979334,5.41641258764607,31.159573117792522,306451071.0086887,385069080.0307057,7785412.357842839,7211209.428024245,5228252.019421286,67170745.56005588,197721814.25654873,86510920.9802276,21753083.29846659,358970621.95878863,543804637.9927012,451036467.0733173,109745390.2359369,43944567.611196294,12414760.049394123,149499722.82189247,73062582.205686,9052498.08880494,4182346.5277130413,19850375.233411383,18235169.403242733,3016131.7226814455,6219921.6181375375,19375126.338928476,353203830.5785926,871868.2829544789,6788128.259846266,7311328.162640082,6.363152703914429,4.2645221694034525,6.177583130426755,5.614506241276554,5.528665872824459,8.679433180417547,7.789533233769519,6.4551501144435175,6.872738415896052,3.5773837274372844,210.91,25.862888923694,5.890649353214481,6.855453008992111,6.081255806416499,6.59302829553105,1.94892287268576,10.0374562028861,61.400762185877895,596765254.0,806392421.0,125473789.0,112903307.0,124024144.0,131455717.0,364350588.0,171308589.0,311551238.0,697782967.0,10807034.0,933011894.0,197714701.0,716705131.0,206311211.0,297407211.0,741473817.0,125972354.0,219823647.0,589757135.0,373945026.0,616481094.0,115965695.0,855839885.0,146276553.0,542313061.0,114000261.0,124196347.0,108.093,108.59,99.4,102.929,121.431,120.78,105.822,108.41,109.14,103.742
2015,5,210.37666666666667,9.87953377942309,3.5359199143930087,4.5569015605379555,4.469136946992969,9.344417640671276,15.254838213842595,31.546532129391824,75.66400082293217,348853887.6666667,739866352.0,121968111.33333333,109649308.33333333,121753076.66666667,91876293.0,243582153.66666666,176363321.33333334,307871576.0,483540392.3333333,369711918.6666667,908656578.3333334,130363313.33333333,683211344.3333334,196535361.33333334,286039429.3333333,714155776.0,116324607.66666667,221789960.66666666,572008707.0,367574540.0,615489088.3333334,117199553.66666667,863970280.0,333706588.6666667,540875993.3333334,108821935.33333333,118579778.0,103.20500000000004,104.00633333333327,96.63333333333334,99.448,114.312,111.52999999999999,101.45900000000005,103.48566666666665,103.99100000000003,99.91399999999997,6.516389593427668,13.933665324194317,3.057536183626514,3.624997673399735,2.7549227721774847,9.7470847196796,24.386989165463486,44.86877490694468,67.28370286133082,267677114.3888379,209119135.50595614,4415824.913806744,4074753.780073785,3161871.332429082,69424935.16642012,208171430.6973055,19018283.990564503,31974085.757653527,364371543.5248534,545497152.264423,60114979.92355756,111474503.54310526,44947373.29994362,13094105.485826656,10627756.040966503,83818043.46912593,8716409.52435837,2429836.489788424,19786755.50377003,14304798.778800305,1534661.033979155,5277969.809805918,8955438.32935259,319281554.15206337,1542695.088429118,7249548.500492847,7767677.694055583,6.760388228496951,4.29826154780436,3.4990474894367054,6.721463903049701,6.883524024800118,8.357094949801619,9.64815179192366,6.893857144830705,7.1714170845098675,3.5986369641851534,216.61,0.29214379092422804,0.0804058437223558,0.378087247471831,6.038031004819761,20.171464229036697,43.4005784696721,83.1205103293867,148.935749325025,384760656.0,907629496.0,123421856.0,110965477.0,123093249.0,132459783.0,363188446.0,197398318.0,337846635.0,690013925.0,100881408.0,952772124.0,191684503.0,700799434.0,201636439.0,276351871.0,780906692.0,113983986.0,224506413.0,575594857.0,377587401.0,613721422.0,122985154.0,862501728.0,152479436.0,539245848.0,111928794.0,121827683.0,106.032,103.363,97.8,103.715,107.691,109.286,108.155,106.44,107.033,99.4
2015,6,217.63333333333333,8.718407419032145,2.186369049624902,3.6294798589888893,7.524914727954886,24.159595139122185,68.20978947781158,135.918499664002,215.97126174404332,425706187.3333333,824236159.3333334,127230907.33333333,114455747.66666667,126104577.0,131311889.0,354928302.3333333,190903060.0,325974445.3333333,485925586.0,349730048.3333333,662472943.0,193869986.66666666,495177862.6666667,202556553.66666666,192189065.66666666,759848481.0,115333293.0,221937101.66666666,407564056.0,376543253.3333333,615623957.3333334,121555412.66666667,601621433.6666666,104793568.33333333,378534491.3333333,112341892.33333333,122297067.0,106.44033333333338,104.53799999999994,100.80966666666667,102.81633333333333,109.17400000000002,110.57866666666666,107.78600000000006,106.83299999999997,107.12133333333337,101.88099999999997,7.289076301791099,14.848274104035324,3.218026657513567,3.2387576960761058,2.538016398698856,19.863212908271763,81.54679156961028,158.99663760824535,196.84387697280906,154704998.1448219,76057864.28690277,4928416.665391872,4473309.677489575,4434091.1059762025,1226151.0620849293,15324453.460182128,17287582.992942788,13332019.509385329,360240504.376088,511013685.46748954,485800550.02166307,3340001.015524696,370007224.55203325,3389593.9889403745,164346250.92221218,19852933.689188205,10032691.007952735,2374432.211728592,303385426.6790482,2264530.1097406843,1650330.6232555248,5029637.510158207,446101034.94451684,77284746.93761174,281020704.1620882,1495248.3189505655,1713503.4911938305,1.4910413586931088,3.6108487921817223,3.9099719095325027,0.9599715273556764,11.586898074981063,9.620356819439342,1.8079659841932687,1.421835785173537,1.9759813595611833,2.236412529029437,225.38,0.000189542478206111,0.588051951937861,3.6548993205026603,10.4554573726284,45.714292892798795,159.279867091077,314.59753245973303,437.577273721227,295592652.0,758686561.0,132797077.0,119498459.0,131196338.0,130020167.0,337245873.0,204002273.0,328525463.0,69979866.0,937501703.0,101634811.0,192210756.0,68029023.0,199722011.0,2808115.0,757164934.0,106043539.0,221481245.0,57340176.0,378097333.0,616669356.0,125715389.0,86522688.0,15624716.0,54044565.0,111096622.0,120867171.0,105.196,101.661,105.229,101.805,98.4,101.67,109.381,105.649,105.191,102.501
2015,7,222.67,0.09744444446747735,0.3313906926871404,2.9738982074667124,16.548708019476816,61.19375208281384,152.65157354512098,246.999415925688,324.44975870380506,310540175.0,746157237.6666666,130082540.33333333,117127566.33333333,127653100.0,130375089.0,339675046.6666667,200897039.66666666,321460104.6666667,481911148.3333333,379787331.0,384923146.6666667,190520415.66666666,474297594.3333333,205057752.33333334,192356506.33333334,754172058.0,107410797.33333333,223303871.33333334,400432808.3333333,377333408.3333333,613247522.3333334,124427878.0,345442473.3333333,106857187.0,379466733.0,110785226.0,120603113.33333333,104.96600000000005,101.47466666666658,103.07800000000002,102.08300000000001,99.49700000000001,102.952,108.68166666666673,105.35266666666662,105.19500000000004,100.06699999999996,5.257860781724781,0.16861460676616835,0.2538706541173401,2.3311471216964903,14.548065997586782,50.571183378353695,106.09225482927252,142.646050419986,154.1023634162229,67990410.33034247,168087513.77922103,5801099.314359679,5383569.872964411,4146099.29081627,1931842.3682723185,22397828.074107498,3319515.056729823,20837811.146775648,356749356.5120107,482994816.6666086,491772051.345462,2485971.346008638,352614033.49819154,7644001.796705487,164507226.8641029,28349804.34381703,6007408.560802456,1605082.2727914392,297148934.53043616,917673.3810497852,3681729.5352021675,1371719.393802154,447786619.7762068,79009637.76487319,281839115.474737,1326958.077845707,1375737.7397941365,1.1976794228841128,1.988059942087597,4.596858383722499,1.5122870097968424,7.704299254312476,5.800249304986759,0.6309749070551736,1.2618717578793162,1.8360032679709355,2.1784781385177605,226.02,0.0,0.32571428240119604,4.88870805442558,33.1526356809823,117.69549912660601,255.274275074614,343.280204987944,386.83625306516296,251267217.0,572155656.0,134028688.0,120918763.0,128669713.0,128645317.0,318590821.0,201290528.0,298008216.0,685739654.0,100978882.0,100362505.0,187665988.0,654064326.0,213814807.0,297909533.0,724444548.0,102204867.0,223923956.0,568363392.0,376315491.0,609351789.0,124583091.0,87303004.0,152467409.0,545109786.0,109330262.0,119114486.0,103.67,99.4,106.205,100.729,92.4,97.9,108.509,103.969,103.361,98.3
2015,8,225.21333333333334,13.865740742824968,24.46560066461049,44.70385349488976,82.40179853180588,158.5455240936196,261.1999932535996,345.41933718717945,444.8469295058141,189270504.33333334,625585082.6666666,129069396.66666667,116023891.33333333,128955463.33333333,128414773.33333333,324207483.3333333,195258665.0,302290710.0,484070307.3333333,380494809.3333333,101455519.66666667,187913828.33333334,466113210.3333333,208935542.33333334,203529792.33333334,744687452.3333334,72798185.66666667,149221836.66666666,401316671.0,377421238.3333333,613339243.3333334,124679930.66666667,349744148.3333333,59889230.666666664,382581882.3333333,76945792.66666667,118007721.0,102.70700000000005,98.78699999999992,102.24466666666667,100.548,94.16666666666667,98.92333333333333,106.65100000000007,102.87266666666663,102.75066666666669,99.93366666666664,0.9016281569100362,24.016003302736447,41.584525488234355,70.03308165351866,105.57013365516283,137.87229556989004,105.0084577418748,31.945131838101286,61.96615306667754,147443599.7421351,116013669.42137367,7548299.408935256,7282853.282118553,2112543.926584825,1732210.307546498,11327588.831628565,12867567.667983513,24377281.38076636,358653133.5761477,482383182.55397826,1015311.9652047837,4178523.688837482,344929376.75215024,7983803.944720631,173932939.2234711,17688478.0829563,54292190.38301545,127278276.50407474,297933365.9033744,965500.5379218415,3702805.72672696,990594.9935580472,455237336.6519631,80200612.40130782,284526987.97900975,57628026.891515985,3544872.6700648284,3.085352005849582,3.224501046673721,6.034023560886485,1.356586525069551,3.6828431046316745,2.4042947683952427,3.997174502070181,3.4574210523645466,2.7959167250355166,2.2507555027885924,224.24,41.5970326859967,72.48303575949241,125.567953109741,203.59730254180698,312.226780261454,369.045837595108,378.380274113861,510.12726173105204,20951644.0,545913031.0,120382425.0,107654452.0,127000339.0,126578836.0,316785756.0,180483194.0,280338451.0,696491402.0,103003843.0,102369243.0,183864741.0,676246282.0,213269809.0,309871729.0,752452875.0,10146151.0,2260309.0,578246445.0,377850891.0,613996585.0,123741312.0,875406753.0,11575567.0,548591296.0,10410494.0,114041506.0,99.255,95.3,95.3,99.11,91.7,97.2,102.063,99.0,99.7,99.0
2015,9,222.00666666666666,48.805982570398896,73.9906493804672,104.62893181486088,161.20251679044677,249.326170158598,323.8611567798236,354.2553614325621,443.8965031626305,146708469.0,553152558.0,122911991.66666667,109855176.0,130405496.0,125484383.66666667,212794005.0,184653496.33333334,277779007.6666667,681785826.3333334,387289264.0,367938326.6666667,186272844.33333334,670989050.6666666,212014854.33333334,313981113.3333333,750640608.3333334,367424097.3333333,151430451.33333334,576355285.0,378681488.3333333,428145755.6666667,123659118.0,613666314.3333334,105683819.66666667,549008305.0,75387106.0,116514796.66666667,101.40766666666673,95.69999999999992,97.33500000000002,98.24633333333333,91.90000000000002,96.66666666666664,106.51200000000006,101.39033333333329,101.88700000000001,98.96666666666665,5.482493350049104,52.78098876969734,74.4301942854813,91.09386466328716,112.98425835455494,114.0327619216661,60.38823862688839,20.921060679949957,62.15498269386784,116611897.51887687,16611894.64590707,10092532.9031122,10143877.069136696,4529751.698566832,3827377.2102961494,181684470.1614551,14993358.27124237,21622838.212808777,17030267.78506175,494151497.9413437,461718122.1389483,2094033.6751045815,15003586.021649625,2659623.9990721843,18472331.59196597,25338580.08094876,541059842.3616102,129202063.34743309,7234147.600322238,2872808.1013579145,317889051.1727205,967691.5805808145,455846276.66988623,81500586.53315425,4122870.894062049,56290200.46838877,2538850.9186832863,2.2095421094275065,3.517101079013788,8.04783666583761,3.0089450532260718,0.4358898943537978,1.569500982265597,3.85965762730323,2.489847853450817,1.9318403143117229,0.6506407098645688,215.76,104.82091502520001,149.163198099508,183.43013428041598,246.857612148551,318.056231087734,347.263357669749,341.105605195881,434.725994691676,167906546.0,541388987.0,114324862.0,100992313.0,135546436.0,121228998.0,3005438.0,172186767.0,254990356.0,663126423.0,957885067.0,901083232.0,187287804.0,682656544.0,208959947.0,334162078.0,775024402.0,989921274.0,228107089.0,582456018.0,381878083.0,61088893.0,122652951.0,878289186.0,153008483.0,553323833.0,106420562.0,116388398.0,101.298,92.4,90.5,94.9,91.6,94.9,108.964,101.202,102.6,99.6
2015,10,212.99666666666667,54.270387798719035,90.08894483041973,129.74806491373897,189.57387597332934,256.291638880522,286.4195699302863,295.77973588767713,377.07362198151986,121874484.0,510747662.0,120364961.0,107064106.0,133876903.0,123035377.66666667,204940281.66666666,175086412.0,267683302.0,676247175.6666666,683450696.3333334,637280706.6666666,187483891.0,683933231.3333334,208824609.0,324839485.0,532713801.6666667,660973959.6666666,153809600.33333334,581992438.6666666,382126803.6666667,428569040.6666667,86217625.66666667,877185992.3333334,99161728.33333333,553671524.3333334,39293558.333333336,80640777.33333333,100.19200000000006,93.73333333333323,95.3166666666667,96.32866666666666,89.9666666666667,95.43333333333332,105.50900000000006,100.00066666666663,100.76900000000002,98.46666666666665,12.849810634142889,45.55573454584864,52.53265177035751,51.718863622086324,65.43238640562593,101.97262421490419,124.72514464295487,112.34422345731438,169.40461965068144,87513907.10933532,57035142.45564537,6031385.96279172,5799199.93828348,6212392.643706038,3068920.555700707,175218700.03285488,4678081.352344854,12674089.769768799,17786606.30158015,502929623.7524662,463261320.8430457,3721070.4239665587,8398389.812707672,4514390.755333812,13092217.635216707,400305875.749261,563644491.1348106,131253848.59321004,3537062.2135351286,4405541.845455163,318251617.04777664,64052694.61505257,1555597.4117849388,76515214.85122883,5262695.178796064,58321800.90789293,59895723.028931215,1.0319316837852999,1.4640127503998,4.825021588898187,2.4090050504998466,2.916047553338808,1.569500982265597,3.4505088030607936,1.1146305815532398,1.5931048301979287,1.4742229591662999,198.99,16.393215684960403,48.6206006322588,80.2461073510599,118.26671322963001,138.59190529237802,142.94951452600202,167.853328353289,186.367609521831,176765262.0,444940968.0,126387596.0,112545553.0,139083934.0,121298299.0,295029651.0,172589275.0,267721099.0,669123702.0,989463179.0,908389645.0,191299128.0,692896868.0,204244071.0,330484648.0,70664128.0,982854454.0,231061403.0,585274853.0,386651437.0,610621644.0,12258614.0,877862038.0,132901135.0,559099444.0,1049619.0,11492428.0,100.023,93.5,100.15,94.976,86.6,94.2,105.5,99.8,100.007,96.8
2015,11,201.92999999999998,53.76085185763187,85.1303463405345,118.38538032463468,160.841157563281,197.34147805051566,203.20947915442426,206.55998224654013,244.73881123170688,198210694.66666666,515749420.6666667,125042382.0,110858605.66666667,143470836.33333334,123607789.66666667,209979273.33333334,171858921.0,275401921.3333333,678253037.6666666,682124153.3333334,900788553.6666666,191996759.33333334,485120147.6666667,210238177.66666666,336788826.0,550256388.3333334,691240231.3333334,230732095.33333334,596458482.6666666,392804771.6666667,427187608.0,86023027.66666667,878414854.3333334,147440823.33333334,558371700.0,73112344.0,83337902.66666667,102.53933333333339,96.12666666666657,99.0536666666667,96.77699999999999,93.00500000000004,95.26666666666665,108.5373333333334,102.46099999999997,102.95900000000002,99.22533333333332,12.619520593112775,45.77637404174651,55.635820308267164,56.609756522197046,74.49369780203128,104.55440561525683,125.30802699111567,119.9704915805805,168.5602173114226,45034804.189911194,62094495.01929561,10112243.950128788,9140328.560059628,10807617.824373031,4060319.4560199734,180190267.19446847,938266.274846142,25147656.70880133,21219217.322531942,505226136.22740644,7752631.921065259,5093727.966467933,351048797.1286064,6724956.4555607885,7949965.551141182,415610871.3860411,511222906.5607691,2476826.0089796376,21857286.39413111,14983044.580549944,317051020.84843814,63882354.29016932,625195.9179082761,12706271.47100246,4726205.4184269225,62467533.70181255,62286266.11593879,3.3160896147923116,5.529569000684713,8.06160594009242,3.1854680974702,7.21089973581661,1.2897028081432838,2.8480711601596678,3.4664392393348376,3.1468957720267703,2.2613989770345935,191.04,40.068424862735206,57.6072402898367,91.4798993424281,117.399147311662,135.376297771435,119.415565267522,110.72101319045,113.12282948161301,249960276.0,560918307.0,134414688.0,119037951.0,155782139.0,128296072.0,331902731.0,170800721.0,303494309.0,702508988.0,99024214.0,892892784.0,197403346.0,79807031.0,217510515.0,345719752.0,805080635.0,100944966.0,233027794.0,621644577.0,409884795.0,609852287.0,123157518.0,879093339.0,156412852.0,562691823.0,111866851.0,122132882.0,106.297,102.48,106.511,100.455,100.815,96.7,111.148,106.381,106.27,101.276
